stop_id,stop_name,stop_lon,stop_lat,location_type,location_id,location_lon,location_lat,location_place,location_name,location_products,distance
218906,"Rheingönheim Bahnhof",8.409659,49.447107,STATION,507651,8409597,49446964,"Ludwigshafen am Rhein","Rheingönheim Bahnhof","REGIONAL_TRAIN;SUBURBAN_TRAIN;BUS;ON_DEMAND",17
218905,"Rheingönheim Bahnhof",8.40941,49.44679,STATION,507651,8409597,49446964,"Ludwigshafen am Rhein","Rheingönheim Bahnhof","REGIONAL_TRAIN;SUBURBAN_TRAIN;BUS;ON_DEMAND",24
51602,"Dossenheim Süd",8.674996,49.446053,STATION,505924,8675229,49445714,,"Dossenheim Süd",TRAM,41
126801,Haberstr.,8.682777,49.365091,STATION,509330,8682654,49365099,Heidelberg,"Rohrbach Haberstraße",BUS,9
247001,Ulmenweg,8.49301,49.50739,STATION,511175,8492927,49507380,Mannheim,Ulmenweg,TRAM;BUS,6
247002,Ulmenweg,8.49361,49.5077,STATION,511188,8493638,49507722,Mannheim,Ulmenweg,TRAM;BUS,3
665005,Oderstraße,8.35163,49.487748,STATION,515347,8351563,49487649,"Ludwigshafen am Rhein","Oggersheim Oderstraße",BUS,12
262602,"Waldhof Nord",8.481021,49.531195,STATION,518576,8481080,49531058,Mannheim,"Waldhof Nord",TRAM;BUS,16
262601,"Waldhof Nord",8.48143,49.53062,STATION,518578,8481646,49530941,Mannheim,"Waldhof Nord",TRAM;BUS,39
262606,"Waldhof Nord",8.48111,49.5325,STATION,518577,8481188,49532604,Mannheim,"Waldhof Nord",TRAM;BUS,13
262607,"Waldhof Nord",8.481222,49.532701,STATION,518577,8481188,49532604,Mannheim,"Waldhof Nord",TRAM;BUS,11
259450,"Seckenheim Rathaus",8.563188,49.467029,STATION,518530,8563214,49467019,Mannheim,"Seckenheim Rathaus",TRAM;BUS,2
188201,Johannes-Reidel-Str.,8.689236,49.353445,STATION,507865,8689225,49353575,"Leimen (Baden)",Johannes-Reidel-Straße,TRAM;BUS,14
188202,Johannes-Reidel-Str.,8.6892,49.35381,STATION,507865,8689225,49353575,"Leimen (Baden)",Johannes-Reidel-Straße,TRAM;BUS,26
132201,Neckarhelle,8.748146,49.417464,STATION,510815,8748707,49417389,Heidelberg,"Ziegelhausen Neckarhelle",BUS,41
214101,Schillerschule,8.427852,49.460292,STATION,518391,8427648,49460043,"Ludwigshafen am Rhein","Mundenheim Schillerschule",TRAM;BUS,31
214102,Schillerschule,8.427606,49.459735,STATION,518390,8427666,49459890,"Ludwigshafen am Rhein","Mundenheim Schillerschule",TRAM;BUS,18
132202,Neckarhelle,8.749148,49.417354,STATION,510815,8748707,49417389,Heidelberg,"Ziegelhausen Neckarhelle",BUS,32
217602,"Oppau Süd",8.40783,49.51245,STATION,508982,8407908,49512495,"Ludwigshafen am Rhein","Oppau Süd (BASF Q 920)",TRAM,8
207805,Halberg,8.451081,49.476789,STATION,518291,8451110,49476799,"Ludwigshafen am Rhein",Halberg,BUS,2
207806,Halberg,8.451111,49.477152,STATION,518292,8451083,49477158,"Ludwigshafen am Rhein",Halberg,BUS,2
555920,Hofrat-Wild-Straße,8.521958,49.451453,STATION,509208,8521702,49450766,Mannheim,"Rheinau Hofrat-Wild-Straße",BUS,79
202105,Anglerstraße,8.382927,49.53232,STATION,506030,8382855,49532388,"Ludwigshafen am Rhein","Edigheim Anglerstraße",BUS,9
114801,"Schönauer Abtweg",8.759832,49.42072,STATION,510822,8759808,49420715,Heidelberg,"Ziegelhausen Schönauer Abtweg",BUS,2
114802,"Schönauer Abtweg",8.75969,49.42071,STATION,510822,8759808,49420715,Heidelberg,"Ziegelhausen Schönauer Abtweg",BUS,9
217601,"Oppau Süd",8.40795,49.51254,STATION,508982,8407908,49512495,"Ludwigshafen am Rhein","Oppau Süd (BASF Q 920)",TRAM,6
252805,Fr.-Nansen-Weg,8.540878,49.412715,STATION,509204,8540867,49412733,Mannheim,"Rheinau Fridtjof-Nansen-Weg",BUS,2
252806,Fr.-Nansen-Weg,8.540011,49.412842,STATION,509204,8540867,49412733,Mannheim,"Rheinau Fridtjof-Nansen-Weg",BUS,63
554606,"Im Rott",8.52895,49.507624,STATION,506660,8528219,49507398,Mannheim,"Käfertal Im Rott",TRAM;BUS,59
344501,Lindenbach,8.806615,49.420508,STATION,509681,8806768,49420311,"Schönau (Odenwald)","Abzw. Lindenbach",BUS,25
714012,"Großsachsen Süd",8.65596,49.509324,STATION,509481,8655902,49508962,"Hirschberg an der Bergstraße","Großsachsen Süd",TRAM,41
231902,Liebfrauenstraße,8.523669,49.488325,STATION,506252,8523500,49488404,Mannheim,"Feudenheim Liebfrauenstraße",TRAM;BUS,15
714011,"Großsachsen Süd",8.656045,49.508738,STATION,509481,8655902,49508962,"Hirschberg an der Bergstraße","Großsachsen Süd",TRAM,27
258106,M.-Winterhalter-Ring,8.481388,49.551635,STATION,509695,8481322,49551373,Mannheim,"Schönau Max-Winterhalter-Ring",BUS,30
258105,M.-Winterhalter-Ring,8.481247,49.551121,STATION,509695,8481322,49551373,Mannheim,"Schönau Max-Winterhalter-Ring",BUS,29
231905,Liebfrauenstraße,8.523449,49.488439,STATION,506252,8523500,49488404,Mannheim,"Feudenheim Liebfrauenstraße",TRAM;BUS,5
145502,Steigerweg,8.69491,49.39694,STATION,506960,8694807,49396930,Heidelberg,Steigerweg,BUS,8
231906,Liebfrauenstraße,8.523699,49.488391,STATION,506252,8523500,49488404,Mannheim,"Feudenheim Liebfrauenstraße",TRAM;BUS,14
145501,Steigerweg,8.69473,49.39694,STATION,506960,8694807,49396930,Heidelberg,Steigerweg,BUS,6
249106,"Im Morchhof",8.504585,49.456003,STATION,508497,8505126,49456016,Mannheim,"Neckarau Im Morchhof",BUS,39
243806,Marktplatz,8.467956,49.489699,STATION,508160,8467839,49489501,Mannheim,Marktplatz,TRAM;BUS,24
249108,"Im Morchhof",8.505393,49.455902,STATION,508497,8505126,49456016,Mannheim,"Neckarau Im Morchhof",BUS,23
115701,Fr.-Ebert-Platz,8.69986,49.40805,STATION,506920,8698430,49408292,Heidelberg,Friedrich-Ebert-Platz,BUS;ON_DEMAND,107
115702,Fr.-Ebert-Platz,8.698582,49.408381,STATION,506920,8698430,49408292,Heidelberg,Friedrich-Ebert-Platz,BUS;ON_DEMAND,15
286535,Schwanthalerplatz,8.45547,49.46958,STATION,505137,8455487,49469320,"Ludwigshafen am Rhein",Schwanthalerplatz,BUS;ON_DEMAND,29
204202,Sternstraße,8.415441,49.495668,STATION,518122,8415324,49495667,"Ludwigshafen am Rhein","Friesenheim Sternstraße",TRAM;BUS,8
204201,Sternstraße,8.415699,49.495404,STATION,518125,8415719,49495398,"Ludwigshafen am Rhein","Friesenheim Sternstraße",TRAM;BUS,2
125501,"Kurpfalzring Süd",8.640974,49.40272,STATION,509029,8640953,49402539,Heidelberg,"Pfaffengrund Kurpfalzring Süd",BUS;ON_DEMAND,20
125502,"Kurpfalzring Süd",8.64084,49.402535,STATION,509029,8640953,49402539,Heidelberg,"Pfaffengrund Kurpfalzring Süd",BUS;ON_DEMAND,8
263406,Kiesäcker,8.536477,49.498463,STATION,510687,8536480,49498517,Mannheim,"Wallstadt Kiesäcker",TRAM;BUS,6
298501,"Ngmd. Altes Rathaus",8.799676,49.393098,STATION,508551,8799738,49393118,Neckargemünd,"Altes Rathaus",BUS,5
263402,Kiesäcker,8.536587,49.498917,STATION,510377,8536588,49498984,Mannheim,"Wallstadt Kiesäcker",TRAM;BUS,7
263401,Kiesäcker,8.536564,49.49904,STATION,510377,8536588,49498984,Mannheim,"Wallstadt Kiesäcker",TRAM;BUS,6
112201,Buchwaldweg,8.705261,49.3704,STATION,505638,8705316,49370376,Heidelberg,"Boxberg Buchwaldweg",BUS,5
237105,"Käfertal Rathaus",8.517887,49.512068,STATION,518242,8518043,49512396,Mannheim,"Käfertal Rathaus",BUS,38
604101,"MA Rathaus/REM",8.4625,49.489134,STATION,508176,8462472,49489186,Mannheim,Rathaus/Reiss-Museum,TRAM;BUS,6
134001,"Villa Bosch",8.73452,49.41546,STATION,509587,8734414,49415447,Heidelberg,"Schlierbach Villa Bosch",BUS;ON_DEMAND,8
237106,"Käfertal Rathaus",8.517298,49.513128,STATION,507621,8517971,49513448,Mannheim,"Käfertal Malzstraße",BUS,60
604102,"MA Rathaus/REM",8.462325,49.489253,STATION,508176,8462472,49489186,Mannheim,Rathaus/Reiss-Museum,TRAM;BUS,13
604105,"MA Rathaus/REM",8.462821,49.488982,STATION,508417,8462769,49488961,Mannheim,Rathaus/Reiss-Museum,TRAM;BUS,4
308401,Hatschekstr.,8.675125,49.362751,STATION,510208,8675040,49362726,Heidelberg,"Rohrbach Hatschekstraße",BUS,7
604106,"MA Rathaus/REM",8.463582,49.489551,STATION,511136,8463614,49489617,Mannheim,Rathaus/Reiss-Museum,TRAM;BUS,8
231805,"Feudenheim Kreuz",8.537116,49.485933,STATION,506251,8536957,49485932,Mannheim,"Feudenheim Kreuz",BUS,11
231806,"Feudenheim Kreuz",8.536764,49.486011,STATION,506251,8536957,49485932,Mannheim,"Feudenheim Kreuz",BUS,16
249105,"Im Morchhof",8.505313,49.455766,STATION,508497,8505126,49456016,Mannheim,"Neckarau Im Morchhof",BUS,31
283006,"Feuerwache Nord",8.5082,49.51753,STATION,511191,8508515,49517457,Mannheim,"Käfertal Feuerwache Nord",BUS,24
283005,"Feuerwache Nord",8.50861,49.51745,STATION,511191,8508515,49517457,Mannheim,"Käfertal Feuerwache Nord",BUS,7
130901,Fürstendamm,8.749533,49.42863,STATION,518629,8749462,49428635,Heidelberg,"Ziegelhausen Fürstendamm",BUS;ON_DEMAND,5
241601,Handelshafen,8.453985,49.491806,STATION,518323,8453717,49491811,Mannheim,Handelshafen,REGIONAL_TRAIN;TRAM,19
61911,"Edingen Bahnhof",8.614477,49.441542,STATION,506039,8614794,49441444,Edingen-Neckarhausen,"Edingen Bahnhof",TRAM;BUS,25
61912,"Edingen Bahnhof",8.615376,49.441147,STATION,506039,8614794,49441444,Edingen-Neckarhausen,"Edingen Bahnhof",TRAM;BUS,54
130902,Fürstendamm,8.749537,49.427964,STATION,518629,8749462,49428635,Heidelberg,"Ziegelhausen Fürstendamm",BUS;ON_DEMAND,75
241602,Handelshafen,8.453653,49.491848,STATION,518323,8453717,49491811,Mannheim,Handelshafen,REGIONAL_TRAIN;TRAM,6
264705,"Arbeitstherap. Werks",8.49886,49.46211,STATION,507523,8499031,49460241,Mannheim,"Neckarau Floßwörth",BUS,208
251406,"Am Schäferstock",8.503256,49.47504,STATION,508700,8503795,49474947,Mannheim,"Neuostheim Am Schäferstock",BUS,40
11610,"Bad Dürkheim Bahnhof",8.170652,49.461657,STATION,518079,8170439,49461463,"Bad Dürkheim",Bahnhof,"REGIONAL_TRAIN;TRAM;BUS;ON_DEMAND",27
219705,Rheingönheim,8.418998,49.443409,STATION,518476,8418955,49443323,"Ludwigshafen am Rhein","Rheingönheim Endstelle",TRAM;BUS;ON_DEMAND,10
251405,"Am Schäferstock",8.50424,49.47485,STATION,508700,8503795,49474947,Mannheim,"Neuostheim Am Schäferstock",BUS,34
61902,"Edingen Bahnhof",8.6154,49.44123,STATION,506039,8614794,49441444,Edingen-Neckarhausen,"Edingen Bahnhof",TRAM;BUS,50
389406,"SAP Arena S-Bahnhof",8.516307,49.460232,STATION,518403,8516461,49460259,Mannheim,"Neuhermsheim SAP Arena S-Bahnhof","REGIONAL_TRAIN;SUBURBAN_TRAIN;TRAM;BUS",12
299862,"Letzter Heller",8.8008,49.393838,STATION,508563,8800772,49393765,Neckargemünd,"Letzter Heller",BUS,8
389405,"SAP Arena S-Bahnhof",8.51642,49.460299,STATION,518403,8516461,49460259,Mannheim,"Neuhermsheim SAP Arena S-Bahnhof","REGIONAL_TRAIN;SUBURBAN_TRAIN;TRAM;BUS",5
61906,"Edingen Bahnhof",8.615289,49.441853,STATION,511242,8615280,49441867,Edingen-Neckarhausen,"Edingen Bahnhof",TRAM;BUS,2
389402,"SAP Arena S-Bahnhof",8.517626,49.459697,STATION,507436,8516938,49459980,Mannheim,"Neuhermsheim SAP Arena S-Bahnhof","REGIONAL_TRAIN;SUBURBAN_TRAIN;TRAM;BUS",59
425602,"Schwetzinger Terrass",8.67164,49.39946,STATION,509749,8671696,49399375,Heidelberg,"Schwetzinger Terrasse",BUS,10
425601,"Schwetzinger Terrass",8.67173,49.39933,STATION,509749,8671696,49399375,Heidelberg,"Schwetzinger Terrasse",BUS,6
389401,"SAP Arena S-Bahnhof",8.517035,49.459961,STATION,507436,8516938,49459980,Mannheim,"Neuhermsheim SAP Arena S-Bahnhof","REGIONAL_TRAIN;SUBURBAN_TRAIN;TRAM;BUS",7
261205,Altrheinstraße,8.471097,49.525699,STATION,510275,8471084,49525538,Mannheim,"Waldhof Altrheinstraße",TRAM;BUS,18
261206,Altrheinstraße,8.471197,49.525592,STATION,510275,8471084,49525538,Mannheim,"Waldhof Altrheinstraße",TRAM;BUS,10
204208,Sternstraße,8.415621,49.495358,STATION,518125,8415719,49495398,"Ludwigshafen am Rhein","Friesenheim Sternstraße",TRAM;BUS,8
204206,Sternstraße,8.415567,49.496022,STATION,518123,8415584,49496000,"Ludwigshafen am Rhein","Friesenheim Sternstraße",TRAM;BUS,3
204205,Sternstraße,8.414716,49.495684,STATION,518124,8414757,49495667,"Ludwigshafen am Rhein","Friesenheim Sternstraße",TRAM;BUS,4
61901,"Edingen Bahnhof",8.614651,49.441523,STATION,506039,8614794,49441444,Edingen-Neckarhausen,"Edingen Bahnhof",TRAM;BUS,14
219701,Rheingönheim,8.419398,49.443634,STATION,518476,8418955,49443323,"Ludwigshafen am Rhein","Rheingönheim Endstelle",TRAM;BUS;ON_DEMAND,47
261201,Altrheinstraße,8.471178,49.525371,STATION,510275,8471084,49525538,Mannheim,"Waldhof Altrheinstraße",TRAM;BUS,20
113512,Kapellenweg,8.68637,49.42505,STATION,506804,8686375,49425057,Heidelberg,"Handschuhsheim Kapellenweg",TRAM,1
261202,Altrheinstraße,8.470917,49.525856,STATION,510275,8471084,49525538,Mannheim,"Waldhof Altrheinstraße",TRAM;BUS,37
113511,Kapellenweg,8.68708,49.42473,STATION,511025,8687103,49424697,Heidelberg,"Handschuhsheim Kapellenweg",TRAM,4
413611,Stahlbad,8.649248,49.545129,STATION,518587,8649115,49545018,Weinheim,Stahlbad,TRAM;BUS;ON_DEMAND,16
413612,Stahlbad,8.649003,49.544926,STATION,518587,8649115,49545018,Weinheim,Stahlbad,TRAM;BUS;ON_DEMAND,13
254905,"Ruhrorter Straße",8.520511,49.421422,STATION,509229,8519778,49421452,Mannheim,"Rheinau Ruhrorter Straße",BUS,53
239306,"Am Oberen Luisenpark",8.493558,49.480348,STATION,511126,8493521,49480386,Mannheim,"Am Oberen Luisenpark",BUS,5
239305,"Am Oberen Luisenpark",8.493574,49.480439,STATION,511126,8493521,49480386,Mannheim,"Am Oberen Luisenpark",BUS,7
254906,"Ruhrorter Straße",8.519132,49.421478,STATION,509229,8519778,49421452,Mannheim,"Rheinau Ruhrorter Straße",BUS,47
752235,Drehbrücke,8.45362,49.47104,STATION,507046,8452854,49470363,"Ludwigshafen am Rhein",Drehbrücke,BUS;ON_DEMAND,94
11601,"Bad Dürkheim Bahnhof",8.170481,49.461467,STATION,518079,8170439,49461463,"Bad Dürkheim",Bahnhof,"REGIONAL_TRAIN;TRAM;BUS;ON_DEMAND",3
123312,Kußmaulstr.,8.69055,49.419003,STATION,508637,8690690,49418675,Heidelberg,"Neuenheim Kußmaulstraße",TRAM,38
271001,H.-Gutzmann-Schule,8.50078,49.52283,STATION,511186,8501251,49523300,Mannheim,"Käfertal H.-Gutzmann-Schule",TRAM;BUS,62
271002,H.-Gutzmann-Schule,8.50128,49.52322,STATION,511186,8501251,49523300,Mannheim,"Käfertal H.-Gutzmann-Schule",TRAM;BUS,9
123311,Kußmaulstr.,8.690765,49.418537,STATION,508637,8690690,49418675,Heidelberg,"Neuenheim Kußmaulstraße",TRAM,16
262105,Freyaplatz,8.4931,49.52973,STATION,510283,8492523,49529664,Mannheim,"Waldhof Freyaplatz",BUS,42
262106,Freyaplatz,8.492148,49.529657,STATION,510283,8492523,49529664,Mannheim,"Waldhof Freyaplatz",BUS,27
208602,Kaiser-Wilhelm-Str.,8.448154,49.481364,STATION,508017,8448880,49481797,"Ludwigshafen am Rhein",Kaiser-Wilhelm-Straße,TRAM;BUS,71
133111,Berufsschule,8.660445,49.408579,STATION,506906,8660855,49408535,Heidelberg,Berufsschule,TRAM,30
133112,Berufsschule,8.661295,49.40842,STATION,506906,8660855,49408535,Heidelberg,Berufsschule,TRAM,34
129901,Lerchenbuckel,8.653613,49.416144,STATION,518605,8653304,49416742,Heidelberg,"Wieblingen Lerchenbuckel",BUS,70
129902,Lerchenbuckel,8.653234,49.41685,STATION,518605,8653304,49416742,Heidelberg,"Wieblingen Lerchenbuckel",BUS,13
674020,"Londoner Ring",8.388263,49.543867,STATION,506676,8388904,49543894,"Ludwigshafen am Rhein","Pfingstweide Londoner Ring",BUS,46
242507,Jungbuschbrücke,8.461565,49.499815,STATION,508143,8461771,49499272,Mannheim,Jungbuschbrücke,BUS,62
116602,"S-Bf Altstadt",8.719908,49.415045,STATION,518178,8720498,49415178,Heidelberg,Altstadt,"REGIONAL_TRAIN;SUBURBAN_TRAIN;BUS",45
61920,"Edingen Bahnhof",8.615359,49.442237,STATION,511242,8615280,49441867,Edingen-Neckarhausen,"Edingen Bahnhof",TRAM;BUS,42
242505,Jungbuschbrücke,8.461591,49.499347,STATION,508143,8461771,49499272,Mannheim,Jungbuschbrücke,BUS,15
242506,Jungbuschbrücke,8.461707,49.499262,STATION,508143,8461771,49499272,Mannheim,Jungbuschbrücke,BUS,5
61922,"Edingen Bahnhof",8.614209,49.441641,STATION,506039,8614794,49441444,Edingen-Neckarhausen,"Edingen Bahnhof",TRAM;BUS,48
559001,Schafweide,8.479178,49.494829,STATION,508006,8479390,49494660,Mannheim,Schafweide,TRAM,24
219720,Rheingönheim,8.418309,49.443452,STATION,518479,8418757,49443152,"Ludwigshafen am Rhein","Rheingönheim Endstelle",TRAM;BUS;ON_DEMAND,47
238006,Pyramidenstraße,8.464794,49.506619,STATION,510889,8464558,49506625,Mannheim,Pyramidenstraße,BUS,17
238005,Pyramidenstraße,8.464511,49.506709,STATION,510889,8464558,49506625,Mannheim,Pyramidenstraße,BUS,10
674005,"Londoner Ring",8.389412,49.543816,STATION,506676,8388904,49543894,"Ludwigshafen am Rhein","Pfingstweide Londoner Ring",BUS,38
113101,Otto-Hahn-Str.,8.705096,49.365874,STATION,506115,8704875,49365944,Heidelberg,"Emmertsgrund Otto-Hahn-Straße",BUS,18
252305,Carl-Benz-Stadion,8.502026,49.477945,STATION,508021,8502114,49477851,Mannheim,Carl-Benz-Stadion,TRAM;BUS,12
252306,Carl-Benz-Stadion,8.5023,49.477822,STATION,508021,8502114,49477851,Mannheim,Carl-Benz-Stadion,TRAM;BUS,14
216205,"Speyerer Straße",8.367197,49.482176,STATION,508963,8367150,49482138,"Ludwigshafen am Rhein","Oggersheim Speyerer Straße",BUS;ON_DEMAND,5
216206,"Speyerer Straße",8.36714,49.482089,STATION,508963,8367150,49482138,"Ludwigshafen am Rhein","Oggersheim Speyerer Straße",BUS;ON_DEMAND,6
207735,Wilhelm-Hack-Museum,8.44428,49.47956,STATION,511202,8444314,49479523,"Ludwigshafen am Rhein",Wilhelm-Hack-Museum,BUS;ON_DEMAND,5
252301,Carl-Benz-Stadion,8.502208,49.477829,STATION,508021,8502114,49477851,Mannheim,Carl-Benz-Stadion,TRAM;BUS,7
252302,Carl-Benz-Stadion,8.50225,49.47783,STATION,508021,8502114,49477851,Mannheim,Carl-Benz-Stadion,TRAM;BUS,10
210906,Val.-Bauer-Siedlung,8.427155,49.478988,STATION,518314,8425634,49478705,"Ludwigshafen am Rhein",Valentin-Bauer-Siedlung,BUS;ON_DEMAND,114
210905,Val.-Bauer-Siedlung,8.4253,49.47877,STATION,518315,8425445,49478803,"Ludwigshafen am Rhein",Valentin-Bauer-Siedlung,BUS;ON_DEMAND,11
126401,Englerstr.,8.682337,49.36696,STATION,509325,8682294,49366960,Heidelberg,"Rohrbach Englerstraße",BUS,3
117901,"Oberer Fauler Pelz",8.709295,49.409637,STATION,506944,8709037,49409613,Heidelberg,"Oberer Fauler Pelz",BUS,19
117902,"Oberer Fauler Pelz",8.708066,49.409221,STATION,506944,8709037,49409613,Heidelberg,"Oberer Fauler Pelz",BUS,83
205108,Schlesierstraße,8.40519,49.45203,STATION,506512,8405157,49451998,"Ludwigshafen am Rhein","Gartenstadt Schlesierstraße",BUS,4
205107,Schlesierstraße,8.405147,49.451956,STATION,506512,8405157,49451998,"Ludwigshafen am Rhein","Gartenstadt Schlesierstraße",BUS,5
205106,Schlesierstraße,8.404357,49.452447,STATION,506512,8405157,49451998,"Ludwigshafen am Rhein","Gartenstadt Schlesierstraße",BUS,76
328420,Nachtweide,8.405485,49.540546,STATION,508476,8405265,49540964,"Ludwigshafen am Rhein",Nachtweide,BUS,49
255806,"Sandhofen Friedhof",8.452324,49.550197,STATION,509460,8452908,49550358,Mannheim,"Sandhofen Friedhof",BUS,46
255805,"Sandhofen Friedhof",8.453603,49.550528,STATION,509460,8452908,49550358,Mannheim,"Sandhofen Friedhof",BUS,54
752205,Drehbrücke,8.452825,49.470355,STATION,507046,8452854,49470363,"Ludwigshafen am Rhein",Drehbrücke,BUS;ON_DEMAND,2
232705,Elsa-Brändström-Str.,8.56537,49.45021,STATION,510561,8565443,49450200,Mannheim,"Friedrichsfeld Elsa-Brändström-Straße",BUS,5
127702,Saarstr.,8.686615,49.386063,STATION,509342,8686528,49385909,Heidelberg,"Rohrbach Saarstraße",BUS,18
232706,Elsa-Brändström-Str.,8.5656,49.4502,STATION,510561,8565443,49450200,Mannheim,"Friedrichsfeld Elsa-Brändström-Straße",BUS,11
127701,Saarstr.,8.686426,49.385744,STATION,509342,8686528,49385909,Heidelberg,"Rohrbach Saarstraße",BUS,20
114403,Betriebshof,8.674682,49.407427,STATION,518143,8674779,49407717,Heidelberg,Betriebshof,TRAM;BUS,33
286506,Schwanthalerplatz,8.455568,49.469281,STATION,505137,8455487,49469320,"Ludwigshafen am Rhein",Schwanthalerplatz,BUS;ON_DEMAND,7
114404,Betriebshof,8.674832,49.407513,STATION,518143,8674779,49407717,Heidelberg,Betriebshof,TRAM;BUS,23
114405,Betriebshof,8.675556,49.407956,STATION,518144,8675561,49407897,Heidelberg,Betriebshof,TRAM;BUS,7
240306,Dudenstraße,8.501492,49.500264,STATION,508119,8501171,49500557,Mannheim,Dudenstraße,BUS,40
114406,Betriebshof,8.676456,49.407892,STATION,518144,8675561,49407897,Heidelberg,Betriebshof,TRAM;BUS,65
240305,Dudenstraße,8.500978,49.500756,STATION,508119,8501171,49500557,Mannheim,Dudenstraße,BUS,26
114407,Betriebshof,8.674827,49.407622,STATION,518143,8674779,49407717,Heidelberg,Betriebshof,TRAM;BUS,11
243812,Marktplatz,8.468009,49.489604,STATION,508160,8467839,49489501,Mannheim,Marktplatz,TRAM;BUS,17
114408,Betriebshof,8.674817,49.407483,STATION,518143,8674779,49407717,Heidelberg,Betriebshof,TRAM;BUS,26
243811,Marktplatz,8.467565,49.489214,STATION,508160,8467839,49489501,Mannheim,Marktplatz,TRAM;BUS,38
114409,Betriebshof,8.67483,49.40712,STATION,518143,8674779,49407717,Heidelberg,Betriebshof,TRAM;BUS,67
641101,Mühltalstr.,8.69783,49.43099,STATION,511114,8697837,49430963,Heidelberg,"Handschuhsheim Mühltalstraße",BUS;ON_DEMAND,3
250106,Rheingoldhalle,8.469663,49.450061,STATION,508508,8469708,49450056,Mannheim,"Neckarau Rheingoldhalle",TRAM,3
250105,Rheingoldhalle,8.469911,49.450027,STATION,508508,8469708,49450056,Mannheim,"Neckarau Rheingoldhalle",TRAM,15
205105,Schlesierstraße,8.403966,49.452587,STATION,506512,8405157,49451998,"Ludwigshafen am Rhein","Gartenstadt Schlesierstraße",BUS,108
208605,Kaiser-Wilhelm-Str.,8.44755,49.48107,STATION,508017,8448880,49481797,"Ludwigshafen am Rhein",Kaiser-Wilhelm-Straße,TRAM;BUS,126
208606,Kaiser-Wilhelm-Str.,8.44895,49.481669,STATION,508017,8448880,49481797,"Ludwigshafen am Rhein",Kaiser-Wilhelm-Straße,TRAM;BUS,15
